Raman,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
879.90934,0.28127,0.28722,0.3922,0.27485,0.29373,0.30062,0.30903,0.31489,0.31641,0.28087,0.27628,0.29991,0.30082,0.3027,0.31241,0.28127,0.29195,0.3,0.30903,0.36235,0.44201,0.27717,0.28299,0.31067,0.29657,0.29398,0.28682,0.28122,0.31767,0.41156,0.31067,0.29657,0.02568,0.16942,0.16879,0.19331,0.30903,0.31489,0.31641,0.02869,0.02285,0.04515,0.16942,0.17656,0.17402,0.17351,0.17487,0.18878,0.16736,0.17794,0.19258,0.02869,0.08849,0.63157,0.02869,0.05516,0.06,0.17133,0.18644,0.21636
885.38254,0.30431,0.29513,0.39634,0.24812,0.27877,0.30977,0.30981,0.31331,0.3097,0.24098,0.24195,0.2499,0.29629,0.3003,0.30646,0.31029,0.31525,0.31147,0.30981,0.36471,0.47188,0.246,0.26106,0.25978,0.29201,0.28946,0.26945,0.24129,0.23906,0.30158,0.25978,0.29201,0.02865,0.20266,0.19702,0.21297,0.30981,0.31331,0.3097,0.02703,0.04454,0.06338,0.20266,0.20798,0.2106,0.20658,0.21203,0.21905,0.20068,0.20892,0.21886,0.02703,0.08858,0.61372,0.02703,0.02299,0.03609,0.20449,0.21527,0.24781
890.85225,0.27858,0.267,0.37781,0.27778,0.28459,0.28732,0.32519,0.32705,0.32466,0.25371,0.25042,0.28322,0.29538,0.31501,0.33323,0.27858,0.26836,0.27324,0.32519,0.35841,0.48229,0.28012,0.28583,0.30194,0.29717,0.29458,0.26597,0.25404,0.26337,0.34361,0.30194,0.29717,0.06702,0.17272,0.17036,0.17866,0.32519,0.32705,0.32466,0.06816,0.06816,0.1005,0.17272,0.17788,0.17337,0.17679,0.18416,0.19113,0.17066,0.1824,0.19723,0.06816,0.09991,0.64227,0.06816,0.06777,0.0866,0.17462,0.19417,0.23353
896.31848,0.2681,0.26569,0.37049,0.26441,0.26589,0.28025,0.3039,0.3192,0.31088,0.25626,0.27882,0.24492,0.30474,0.30811,0.31538,0.2681,0.26482,0.26147,0.30784,0.34699,0.47569,0.26664,0.26472,0.28219,0.30052,0.29789,0.29858,0.25658,0.30632,0.36672,0.28219,0.30052,0.07211,0.20925,0.20607,0.21313,0.3039,0.3192,0.31088,0.06544,0.06836,0.08652,0.20925,0.2185,0.21841,0.21315,0.2321,0.23405,0.20729,0.21444,0.22382,0.06544,0.10506,0.62565,0.06544,0.0457,0.04772,0.21108,0.22609,0.27747
901.78123,0.2708,0.26319,0.38024,0.25773,0.25634,0.27568,0.32795,0.3298,0.33529,0.25711,0.25466,0.27905,0.30535,0.31802,0.33621,0.2708,0.26246,0.26765,0.32795,0.39386,0.47222,0.2599,0.27446,0.2875,0.30112,0.29849,0.32023,0.25743,0.27066,0.3359,0.2875,0.30112,0.075,0.20604,0.19546,0.18548,0.32795,0.3298,0.33529,0.10307,0.09724,0.11174,0.20604,0.21332,0.21595,0.20995,0.21916,0.22902,0.20407,0.20933,0.22382,0.10307,0.14125,0.6446,0.10307,0.10939,0.12837,0.20787,0.21148,0.24867
907.24052,0.26391,0.25557,0.37073,0.27318,0.27462,0.29314,0.34963,0.3514,0.34514,0.24098,0.25381,0.30362,0.32166,0.33243,0.34216,0.26391,0.25686,0.25,0.34963,0.36629,0.43056,0.28391,0.2773,0.30915,0.31753,0.31476,0.32665,0.24129,0.25527,0.31208,0.30915,0.31753,0.07779,0.23515,0.22451,0.23972,0.34963,0.3514,0.34514,0.10589,0.11464,0.13148,0.23515,0.23742,0.23535,0.23892,0.25168,0.2566,0.23326,0.24818,0.25499,0.10589,0.09972,0.62442,0.10589,0.09817,0.11712,0.23692,0.22949,0.28325
912.69633,0.28127,0.27843,0.38976,0.30493,0.31533,0.33056,0.32913,0.33098,0.35615,0.27917,0.30127,0.31529,0.3286,0.35105,0.36001,0.28127,0.2772,0.27647,0.32913,0.3466,0.46146,0.3075,0.3041,0.33042,0.32452,0.32169,0.34616,0.27952,0.29173,0.42067,0.33042,0.32452,0.10336,0.24794,0.24763,0.25139,0.32913,0.33098,0.35615,0.13176,0.13176,0.14527,0.24794,0.25263,0.25697,0.25164,0.25906,0.26658,0.24607,0.25053,0.26212,0.13176,0.14908,0.64808,0.13176,0.12283,0.12233,0.24967,0.30872,0.24851
918.14869,0.29473,0.29543,0.39976,0.32623,0.3361,0.34262,0.37446,0.37613,0.37387,0.27111,0.275,0.32487,0.33011,0.34234,0.34514,0.29473,0.30345,0.29971,0.37446,0.38992,0.47535,0.32898,0.31669,0.3384,0.33212,0.32922,0.35285,0.27145,0.34076,0.41751,0.3384,0.33212,0.1151,0.2773,0.27199,0.27064,0.37446,0.37613,0.37387,0.14304,0.14012,0.15906,0.2773,0.27969,0.285,0.28086,0.28387,0.29189,0.27551,0.27989,0.28871,0.14304,0.1465,0.63868,0.14304,0.17808,0.1666,0.27897,0.32928,0.23883
923.59758,0.28875,0.28869,0.39244,0.34545,0.34732,0.35884,0.33819,0.35965,0.35341,0.31481,0.31018,0.31657,0.3585,0.36246,0.36894,0.28875,0.28251,0.28824,0.33819,0.38952,0.46841,0.34836,0.34754,0.35207,0.3546,0.35151,0.37263,0.31521,0.30551,0.37303,0.35207,0.3546,0.17769,0.29809,0.29002,0.30098,0.33819,0.35965,0.35341,0.20605,0.20897,0.21744,0.29809,0.30238,0.30719,0.30154,0.31174,0.32459,0.29635,0.30689,0.32717,0.20605,0.19899,0.66,0.20605,0.17141,0.15153,0.2997,0.31862,0.09225
929.04301,0.33692,0.32415,0.42924,0.34336,0.34483,0.35551,0.37091,0.39419,0.35536,0.31735,0.32203,0.32903,0.37058,0.37477,0.37786,0.33692,0.32704,0.33206,0.38668,0.39819,0.47569,0.34625,0.36175,0.36916,0.37284,0.36958,0.39401,0.31776,0.31199,0.35762,0.36916,0.37284,0.20933,0.31681,0.31833,0.31949,0.37091,0.39419,0.35536,0.23891,0.23308,0.24936,0.31681,0.31883,0.33399,0.32017,0.33355,0.33959,0.31511,0.32847,0.3367,0.23891,0.22928,0.67181,0.23891,0.22777,0.21088,0.31838,0.3037,0.31837
934.485,0.33303,0.3303,0.42415,0.38513,0.39053,0.40956,0.38116,0.40244,0.35302,0.3356,0.33983,0.34153,0.36937,0.36937,0.37192,0.33303,0.3238,0.32618,0.38116,0.40173,0.47222,0.38837,0.39017,0.38435,0.37162,0.36837,0.38225,0.33602,0.32536,0.40771,0.38435,0.37162,0.22115,0.33042,0.32203,0.33295,0.38116,0.40244,0.35302,0.24971,0.25846,0.27118,0.33042,0.32451,0.32437,0.33372,0.34401,0.34462,0.32876,0.33601,0.34151,0.24971,0.24586,0.68366,0.24971,0.23528,0.24633,0.33196,0.30254,0.31017
939.92353,0.3094,0.31008,0.40459,0.35673,0.36186,0.36798,0.36973,0.37142,0.36914,0.31311,0.31822,0.33319,0.36696,0.38048,0.39244,0.3094,0.3123,0.30559,0.36973,0.38165,0.48577,0.36394,0.37881,0.39651,0.37223,0.36898,0.3614,0.31351,0.35251,0.42417,0.39651,0.37223,0.23913,0.31788,0.29965,0.29608,0.36973,0.37142,0.36914,0.26818,0.26818,0.27779,0.31788,0.32681,0.33925,0.32124,0.33662,0.34974,0.31619,0.33098,0.34639,0.26818,0.28462,0.70503,0.26818,0.2529,0.25284,0.31945,0.3163,0.34046
945.35862,0.31299,0.30715,0.40703,0.35213,0.35729,0.37173,0.37958,0.3891,0.3908,0.30929,0.31864,0.33778,0.38085,0.38408,0.39869,0.31299,0.32085,0.31735,0.37958,0.40528,0.46841,0.3551,0.35404,0.36574,0.37709,0.3738,0.39241,0.30969,0.32861,0.43292,0.36574,0.37709,0.24337,0.34848,0.34079,0.35228,0.37958,0.3891,0.3908,0.2675,0.27334,0.28563,0.34848,0.34893,0.3589,0.35169,0.35869,0.36474,0.34687,0.35499,0.36073,0.2675,0.279,0.70973,0.2675,0.2745,0.28288,0.34998,0.3357,0.35771
950.79027,0.35099,0.34525,0.44122,0.37719,0.37806,0.38004,0.37209,0.4052,0.35971,0.30165,0.30169,0.31279,0.37602,0.39249,0.40762,0.35099,0.35299,0.34706,0.37209,0.3781,0.45833,0.38037,0.39058,0.38093,0.3783,0.375,0.37477,0.30204,0.29295,0.36567,0.38093,0.3783,0.23519,0.34089,0.33569,0.34502,0.37209,0.4052,0.35971,0.26381,0.26672,0.27354,0.34089,0.34605,0.3612,0.34414,0.35081,0.35728,0.33926,0.34631,0.3536,0.26381,0.30368,0.71806,0.26381,0.26263,0.30446,0.34241,0.33091,0.37628
956.21848,0.32316,0.32532,0.42171,0.34378,0.34067,0.35925,0.35751,0.3671,0.38842,0.35214,0.35636,0.36235,0.34672,0.35345,0.35704,0.32316,0.3182,0.31176,0.35751,0.38992,0.47917,0.34667,0.34186,0.38093,0.34275,0.33976,0.34349,0.35259,0.34117,0.39334,0.38093,0.34275,0.21385,0.34964,0.34639,0.35759,0.35751,0.3671,0.38842,0.24348,0.24057,0.2538,0.34964,0.35156,0.36399,0.35284,0.36109,0.37472,0.34802,0.35296,0.3681,0.24348,0.24604,0.69085,0.24348,0.23491,0.2627,0.35114,0.31591,0.33772
961.64325,0.30281,0.29367,0.4,0.35046,0.36061,0.36757,0.35081,0.36043,0.38566,0.3199,0.32161,0.34569,0.35156,0.35465,0.36031,0.31478,0.30699,0.30588,0.35081,0.37416,0.4441,0.36184,0.3646,0.38701,0.35369,0.3506,0.36167,0.32031,0.29417,0.41226,0.38701,0.35369,0.20356,0.37125,0.35808,0.36697,0.35081,0.36043,0.38566,0.2325,0.22375,0.24313,0.37125,0.37804,0.37098,0.37434,0.39353,0.41253,0.36969,0.3747,0.38236,0.2325,0.23204,0.68366,0.2325,0.19941,0.17963,0.3727,0.37095,0.40032
967.0646,0.3088,0.30246,0.40976,0.32916,0.33527,0.34262,0.35396,0.37535,0.37703,0.29996,0.31822,0.35818,0.35609,0.36216,0.37489,0.30281,0.29519,0.29706,0.35396,0.40134,0.4823,0.33193,0.34389,0.35245,0.35187,0.3488,0.34376,0.30034,0.28323,0.37478,0.35245,0.35187,0.25817,0.36613,0.36557,0.36925,0.35396,0.37535,0.37703,0.28773,0.28773,0.29678,0.36613,0.37122,0.36638,0.36925,0.37843,0.395,0.36456,0.36723,0.37763,0.28773,0.30948,0.72398,0.28773,0.26597,0.29944,0.36759,0.34992,0.39548
972.48251,0.3088,0.2966,0.40732,0.31788,0.32364,0.3343,0.34923,0.36788,0.32938,0.29784,0.29746,0.3207,0.34884,0.35345,0.36001,0.32077,0.31289,0.31176,0.34923,0.36235,0.45417,0.32056,0.31669,0.34675,0.34792,0.34488,0.35338,0.29822,0.31361,0.38354,0.34675,0.34792,0.24788,0.38873,0.38046,0.39111,0.34923,0.36788,0.32938,0.27791,0.27207,0.28724,0.38873,0.38832,0.38841,0.39174,0.40315,0.40741,0.38722,0.39651,0.3991,0.27791,0.293,0.72165,0.27791,0.2427,0.25377,0.39014,0.38501,0.43326
977.89701,0.30281,0.29367,0.40976,0.32247,0.32821,0.33056,0.34963,0.37102,0.37267,0.29911,0.31398,0.34985,0.33343,0.34565,0.34543,0.3088,0.30404,0.30294,0.34963,0.38992,0.49306,0.32519,0.31303,0.33498,0.32938,0.32651,0.32424,0.29949,0.34319,0.3951,0.33498,0.32938,0.25798,0.39393,0.38565,0.39625,0.34963,0.37102,0.37267,0.28812,0.2852,0.29716,0.39393,0.39819,0.40814,0.39691,0.40838,0.41496,0.39243,0.40138,0.40872,0.28812,0.30101,0.70732,0.28812,0.28303,0.28028,0.39533,0.40148,0.4452
983.30809,0.33722,0.32444,0.42805,0.34503,0.35147,0.37173,0.34529,0.34707,0.37228,0.33602,0.33983,0.37485,0.37149,0.38108,0.39601,0.3462,0.34444,0.34088,0.34529,0.36471,0.43924,0.34794,0.33902,0.38587,0.37375,0.37048,0.38947,0.33645,0.35008,0.42557,0.38587,0.37375,0.28183,0.37207,0.36384,0.36729,0.34529,0.34707,0.37228,0.31165,0.32623,0.33418,0.37207,0.38602,0.38857,0.37516,0.38366,0.38746,0.37051,0.37964,0.39686,0.31165,0.32882,0.73228,0.31165,0.30824,0.30837,0.37352,0.37868,0.41281
988.71575,0.38151,0.37954,0.47537,0.38471,0.39427,0.40083,0.39022,0.39969,0.39747,0.35384,0.36441,0.3711,0.41951,0.42643,0.42844,0.38151,0.37717,0.38529,0.39022,0.42537,0.51354,0.38795,0.38977,0.41436,0.42206,0.41837,0.4162,0.35429,0.38331,0.44729,0.41436,0.42206,0.32769,0.4421,0.43667,0.44486,0.39022,0.39969,0.39747,0.35482,0.35774,0.36479,0.4421,0.44918,0.45417,0.44485,0.45533,0.47548,0.44071,0.44485,0.45214,0.35482,0.37854,0.74649,0.35482,0.32437,0.32177,0.44338,0.43503,0.46034
994.11999,0.45392,0.44256,0.51683,0.47536,0.48068,0.49647,0.45526,0.45269,0.44666,0.43233,0.42839,0.42524,0.48384,0.49249,0.49122,0.4599,0.45355,0.45265,0.45526,0.47263,0.5448,0.47936,0.49411,0.50437,0.48678,0.48253,0.46219,0.43288,0.45016,0.51208,0.50437,0.48678,0.40817,0.46288,0.46161,0.47643,0.45526,0.45269,0.44666,0.41083,0.41083,0.41636,0.46288,0.46447,0.46971,0.46307,0.47798,0.49309,0.45659,0.46456,0.47136,0.41083,0.41722,0.75953,0.41083,0.37221,0.39209,0.45671,0.4545,0.48236
999.52083,0.53112,0.52081,0.59732,0.54637,0.54342,0.55468,0.52424,0.53711,0.51161,0.52143,0.52161,0.52936,0.54878,0.55435,0.58018,0.53112,0.52787,0.52059,0.52424,0.56322,0.61425,0.55097,0.5473,0.54235,0.55211,0.54729,0.50147,0.52209,0.53566,0.56462,0.54235,0.55211,0.42,0.49134,0.49,0.48964,0.52424,0.53711,0.51161,0.42221,0.4295,0.41494,0.49134,0.49235,0.50201,0.49384,0.50336,0.5132,0.49008,0.49181,0.4978,0.42221,0.4255,0.76545,0.42221,0.39974,0.3946,0.49251,0.50436,0.52099
1004.91827,0.50987,0.50029,0.57046,0.50042,0.50145,0.52141,0.4998,0.50412,0.50766,0.50827,0.5089,0.50812,0.49985,0.5039,0.50907,0.50987,0.50664,0.51147,0.4998,0.56715,0.55174,0.50463,0.50305,0.50627,0.50289,0.51355,0.48463,0.50892,0.55227,0.56813,0.50627,0.50289,0.4226,0.476,0.46976,0.47202,0.4998,0.50412,0.50766,0.45371,0.47413,0.48352,0.476,0.47484,0.47439,0.47858,0.4832,0.49811,0.4747,0.47697,0.48338,0.45371,0.45037,0.77493,0.45371,0.44646,0.44986,0.47721,0.46448,0.48306
1010.3123,0.43148,0.42116,0.50464,0.42982,0.43623,0.45447,0.4257,0.4311,0.42502,0.41663,0.41186,0.41649,0.42978,0.43243,0.43737,0.43447,0.43085,0.42647,0.4257,0.44112,0.51356,0.42965,0.42996,0.42917,0.43239,0.42861,0.41433,0.41716,0.41896,0.4641,0.42917,0.43239,0.37202,0.4727,0.46696,0.48662,0.4257,0.4311,0.42502,0.40198,0.39615,0.40776,0.4727,0.48215,0.46001,0.47283,0.49531,0.51312,0.47139,0.47445,0.47609,0.40198,0.4116,0.7583,0.40198,0.3749,0.40037,0.47391,0.45211,0.46823
1015.70294,0.3857,0.38365,0.48046,0.38429,0.39842,0.40956,0.39456,0.40008,0.39392,0.36148,0.36102,0.37484,0.3875,0.39039,0.39572,0.3857,0.37717,0.38794,0.39456,0.40607,0.47569,0.38753,0.39748,0.38739,0.38985,0.38645,0.40364,0.36194,0.3987,0.47461,0.38739,0.38985,0.41664,0.47163,0.46391,0.48385,0.39456,0.40008,0.39392,0.41822,0.41239,0.42921,0.47163,0.48849,0.45524,0.47423,0.48478,0.48789,0.47032,0.47656,0.48802,0.41822,0.42256,0.76182,0.41822,0.3876,0.39079,0.48272,0.46989,0.50725
1021.09018,0.36116,0.35961,0.45805,0.37719,0.38637,0.40083,0.419,0.44013,0.43407,0.33517,0.33517,0.36235,0.39535,0.3958,0.40464,0.37612,0.37334,0.38206,0.419,0.4486,0.50662,0.38037,0.39464,0.40372,0.39198,0.38855,0.40631,0.3356,0.30875,0.42837,0.40372,0.39198,0.42654,0.49249,0.49412,0.49323,0.419,0.44013,0.43407,0.4294,0.44983,0.4599,0.49249,0.49646,0.49083,0.49499,0.50502,0.5106,0.49124,0.49635,0.51454,0.4294,0.40608,0.77003,0.4294,0.37879,0.39591,0.49366,0.49153,0.5455
1026.47403,0.36445,0.36284,0.46073,0.39223,0.40964,0.41746,0.42018,0.4256,0.43131,0.37123,0.38136,0.404,0.40471,0.41111,0.41357,0.36445,0.35978,0.35882,0.42018,0.44348,0.51563,0.39975,0.41738,0.42119,0.40109,0.39759,0.39749,0.37171,0.38371,0.48967,0.42119,0.40109,0.47452,0.5339,0.5379,0.55277,0.42018,0.4256,0.43131,0.48755,0.49047,0.49088,0.5339,0.52788,0.52889,0.53619,0.55238,0.57356,0.53274,0.53974,0.54346,0.48755,0.46418,0.78322,0.48755,0.45369,0.44316,0.53497,0.54888,0.50272
1031.8545,0.36595,0.36577,0.45342,0.41938,0.42418,0.44283,0.39653,0.41382,0.41951,0.37717,0.37712,0.41649,0.40803,0.42012,0.42547,0.36595,0.35594,0.36147,0.39653,0.43167,0.52257,0.42713,0.42753,0.44208,0.40748,0.40392,0.42449,0.37765,0.4299,0.47005,0.44208,0.40748,0.51519,0.5871,0.57567,0.58679,0.39653,0.41382,0.41951,0.52343,0.5176,0.52574,0.5871,0.58339,0.58512,0.58913,0.59768,0.60625,0.58608,0.58159,0.59152,0.52343,0.50838,0.8164,0.52343,0.50459,0.49423,0.58805,0.56164,0.58351
1037.23158,0.36176,0.3602,0.4512,0.36759,0.37349,0.38877,0.40402,0.43384,0.39353,0.35851,0.37288,0.38318,0.40018,0.4015,0.41029,0.36176,0.36243,0.36147,0.40402,0.41946,0.49097,0.37068,0.37312,0.376,0.39957,0.39608,0.41486,0.35896,0.37156,0.44413,0.376,0.39957,0.57596,0.57069,0.56423,0.57056,0.40402,0.43384,0.39353,0.57993,0.58576,0.58912,0.57316,0.55913,0.54657,0.5728,0.5844,0.59586,0.5721,0.57324,0.57943,0.57993,0.57182,0.8519,0.57993,0.54733,0.53712,0.57661,0.53698,0.56798
1042.60529,0.38031,0.38423,0.47293,0.37886,0.38097,0.40042,0.39732,0.41107,0.42502,0.36063,0.3479,0.36654,0.38236,0.38078,0.39274,0.38031,0.37157,0.3703,0.39732,0.40882,0.48854,0.38206,0.39058,0.39271,0.38165,0.37831,0.40445,0.36109,0.41815,0.51243,0.39271,0.38165,0.58827,0.61069,0.60933,0.61085,0.39732,0.41107,0.42502,0.59267,0.59267,0.59866,0.61069,0.60715,0.60986,0.61261,0.62215,0.63123,0.60972,0.61573,0.6154,0.59267,0.6104,0.85897,0.59267,0.55947,0.56884,0.61159,0.59534,0.60349
1047.97561,0.40575,0.41266,0.49751,0.368,0.37765,0.39252,0.41506,0.4413,0.3892,0.43106,0.4322,0.43773,0.40894,0.41171,0.41684,0.40575,0.40932,0.41147,0.41506,0.43048,0.52049,0.3711,0.36541,0.41056,0.41143,0.40783,0.43357,0.43161,0.45705,0.56357,0.41056,0.41143,0.63173,0.64178,0.63789,0.64821,0.41506,0.4413,0.3892,0.63633,0.63633,0.6354,0.64178,0.6426,0.64011,0.64355,0.65765,0.66661,0.6409,0.64242,0.6468,0.63633,0.63545,0.86616,0.63633,0.61778,0.61619,0.64261,0.62912,0.66804
1053.34257,0.42549,0.41676,0.49512,0.38805,0.39759,0.41331,0.44107,0.45033,0.46004,0.44591,0.44958,0.45814,0.44246,0.44384,0.44957,0.43447,0.4279,0.42647,0.44107,0.45648,0.53125,0.38711,0.40114,0.42499,0.44211,0.43825,0.44961,0.44647,0.45502,0.55131,0.42499,0.44211,0.66817,0.67403,0.66735,0.67276,0.44107,0.45033,0.46004,0.67872,0.69039,0.68792,0.67403,0.67451,0.67941,0.67564,0.68486,0.70417,0.67323,0.67145,0.67524,0.67872,0.67698,0.87686,0.67872,0.64986,0.64279,0.67479,0.65934,0.69153
1058.70616,0.43597,0.42702,0.51171,0.42565,0.43124,0.45073,0.45408,0.47625,0.43171,0.49258,0.46653,0.44941,0.44156,0.45345,0.46117,0.45093,0.43881,0.44265,0.45408,0.46948,0.54896,0.43345,0.44986,0.46677,0.4412,0.43735,0.43277,0.4932,0.5158,0.5338,0.46677,0.4412,0.73154,0.7326,0.73122,0.73801,0.45408,0.47625,0.43171,0.7393,0.73639,0.75243,0.7326,0.73339,0.73111,0.73391,0.75695,0.77978,0.73193,0.73731,0.73572,0.7393,0.72366,0.8874,0.7393,0.71039,0.70633,0.73321,0.70495,0.73758
1064.06638,0.44375,0.43581,0.51463,0.45489,0.46032,0.47152,0.42767,0.44916,0.43643,0.50573,0.50085,0.51229,0.45757,0.46486,0.4701,0.44375,0.43822,0.435,0.42767,0.44309,0.52917,0.46293,0.46204,0.46677,0.45731,0.45331,0.4603,0.50637,0.52836,0.58669,0.46677,0.45731,0.79337,0.75643,0.75796,0.7606,0.42767,0.44916,0.43643,0.80008,0.80008,0.79446,0.75643,0.76012,0.75536,0.75763,0.77644,0.7947,0.75583,0.76123,0.78122,0.80008,0.78222,0.93254,0.80008,0.75721,0.74493,0.75699,0.75975,0.71331
1069.42324,0.45512,0.44871,0.52916,0.44361,0.44454,0.4553,0.42609,0.43149,0.42541,0.48409,0.48773,0.49149,0.46814,0.47417,0.47605,0.45512,0.4453,0.44088,0.42609,0.40213,0.44097,0.44735,0.44702,0.46031,0.46794,0.46386,0.48035,0.48471,0.49149,0.54781,0.46031,0.46794,0.83058,0.77623,0.76759,0.77529,0.42609,0.43149,0.42541,0.838,0.84383,0.8398,0.77623,0.77738,0.77559,0.77733,0.79137,0.82991,0.77567,0.78313,0.80766,0.838,0.82919,0.94202,0.838,0.80171,0.80353,0.77674,0.76902,0.70862
1074.77674,0.47367,0.47128,0.5461,0.46408,0.46116,0.47152,0.48167,0.49195,0.4809,0.47518,0.475,0.46648,0.45726,0.46577,0.46445,0.47367,0.4683,0.46765,0.48167,0.51083,0.52049,0.46799,0.46691,0.50171,0.46308,0.45904,0.46137,0.47579,0.53566,0.56147,0.50171,0.46308,0.90942,0.77631,0.76496,0.77757,0.48167,0.49195,0.4809,0.91774,0.91482,0.90876,0.77631,0.77204,0.78011,0.77741,0.78623,0.80736,0.77576,0.77299,0.77626,0.91774,0.91712,0.97986,0.91774,0.89163,0.86865,0.77683,0.72504,0.74851
1080.12688,0.46619,0.46542,0.54366,0.43108,0.42792,0.44699,0.45684,0.4625,0.4994,0.50233,0.50763,0.5202,0.46421,0.46156,0.46385,0.46619,0.46299,0.45882,0.45684,0.45687,0.51389,0.43471,0.42672,0.44132,0.46399,0.45994,0.45282,0.50297,0.51702,0.53485,0.44132,0.46399,0.90462,0.83875,0.8317,0.83075,0.45684,0.4625,0.4994,0.91783,0.919,0.91622,0.83875,0.83676,0.83962,0.83954,0.85151,0.86277,0.83835,0.83463,0.83185,0.91783,0.9034,0.97042,0.91783,0.86669,0.86316,0.83912,0.78819,0.80759
1085.47368,0.51556,0.51202,0.57537,0.46115,0.47403,0.48441,0.43358,0.44288,0.44078,0.5367,0.54619,0.54519,0.47599,0.47628,0.48497,0.51556,0.50605,0.50853,0.43358,0.43718,0.49965,0.46925,0.46813,0.47626,0.47584,0.47169,0.48998,0.53738,0.54173,0.59825,0.47626,0.47584,0.94587,0.85558,0.84898,0.85302,0.43358,0.44288,0.44078,0.95401,0.95692,0.95249,0.85558,0.85625,0.85294,0.85629,0.87093,0.88038,0.85522,0.8515,0.85348,0.95401,0.93655,0.98345,0.95401,0.92899,0.92289,0.85591,0.80396,0.81649
1090.81713,0.56463,0.55305,0.61683,0.47828,0.48774,0.49522,0.50217,0.52297,0.54859,0.58507,0.57586,0.58186,0.52673,0.52583,0.52395,0.57959,0.56856,0.57029,0.50217,0.51556,0.57639,0.48231,0.49289,0.49183,0.52993,0.5253,0.49799,0.58581,0.60413,0.60315,0.49183,0.52993,1,0.86069,0.85211,0.85661,0.50217,0.52297,0.54859,1,1,1,0.86069,0.86135,0.85927,0.86384,0.87607,0.88784,0.86034,0.86375,0.86782,1,1,1,1,0.95616,0.95573,0.86101,0.81804,0.84475
1096.15723,0.53052,0.5296,0.59049,0.47118,0.48484,0.49189,0.51045,0.51943,0.5175,0.56046,0.55552,0.5577,0.51737,0.51952,0.52366,0.53052,0.52138,0.51765,0.51045,0.52737,0.59688,0.47515,0.50629,0.50817,0.51747,0.53102,0.51323,0.56117,0.55227,0.58984,0.50817,0.51747,0.98808,0.86531,0.86339,0.8624,0.51045,0.51943,0.5175,0.99319,0.99932,0.99084,0.86531,0.86617,0.8688,0.86597,0.88096,0.89026,0.86497,0.86121,0.87029,0.99319,0.97256,0.99534,0.99319,1,1,0.86562,0.83163,0.87511
1101.494,0.5389,0.53077,0.59257,0.45363,0.45825,0.47277,0.48049,0.4896,0.53482,0.51591,0.51526,0.53271,0.51344,0.52222,0.52098,0.5389,0.53082,0.52912,0.48049,0.50414,0.58333,0.45746,0.45676,0.46183,0.51352,0.50904,0.47875,0.51657,0.55024,0.63713,0.46183,0.51352,0.95385,0.88618,0.88174,0.88254,0.48049,0.4896,0.53482,0.95566,0.97024,0.9626,0.88618,0.88651,0.88418,0.88674,0.90046,0.90946,0.88589,0.88321,0.88224,0.95566,0.94199,0.99881,0.95566,0.8805,0.88819,0.88644,0.828,0.85715
1106.82742,0.49282,0.47978,0.55585,0.4553,0.46489,0.48025,0.47655,0.48174,0.49153,0.51039,0.51102,0.51062,0.48958,0.4952,0.4939,0.5018,0.50074,0.49382,0.47655,0.4805,0.54514,0.45914,0.47462,0.48994,0.49256,0.48825,0.4865,0.51105,0.55308,0.57303,0.48994,0.49256,0.89981,0.84527,0.83573,0.84209,0.47655,0.48174,0.49153,0.90685,0.91268,0.90384,0.84527,0.8403,0.84242,0.84603,0.85433,0.86788,0.84488,0.83496,0.83914,0.90685,0.88664,0.96086,0.90685,0.86734,0.85544,0.84562,0.76879,0.75077
1112.15752,0.44853,0.43946,0.51927,0.42105,0.41878,0.45073,0.45211,0.46565,0.48051,0.45397,0.44534,0.45315,0.45606,0.45946,0.4704,0.45153,0.445,0.44676,0.45211,0.45648,0.53472,0.4246,0.44296,0.45879,0.45275,0.4488,0.45897,0.45455,0.45867,0.52995,0.45879,0.45275,0.90586,0.78044,0.77352,0.75351,0.45211,0.46565,0.48051,0.88497,0.89955,0.86842,0.78044,0.77566,0.77805,0.78152,0.79909,0.82991,0.77989,0.78848,0.81246,0.88497,0.88996,0.9823,0.88497,0.8437,0.83172,0.78094,0.76369,0.71495
1117.48428,0.44135,0.43611,0.51366,0.45071,0.46032,0.48815,0.45723,0.45858,0.46437,0.465,0.46017,0.47855,0.45394,0.46847,0.46712,0.44135,0.4391,0.43824,0.45723,0.46081,0.53785,0.45872,0.48234,0.48956,0.4567,0.45271,0.40364,0.46559,0.50162,0.55306,0.48956,0.4567,0.86414,0.83174,0.81977,0.82871,0.45723,0.45858,0.46437,0.86902,0.86319,0.86143,0.82679,0.82484,0.82499,0.82518,0.83874,0.8476,0.8338,0.83187,0.83178,0.87194,0.8674,0.95616,0.87194,0.83128,0.83321,0.82225,0.77003,0.77988
